#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310428.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79461141109,32.04335301486,192.9344,17.3615,WGS84,1.0846,2.2086,4.9882,"",0.000,138.000,22,22,22,22,191,0,0,25*f0751afc
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310428.464,00000000,0000,1114;2253,310428.464024600,1.552837641e-08,3.023810873e-08,-18.000000000,VALID*3bb24b21
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310429.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79460514510,32.04338192684,193.5698,17.3615,WGS84,1.2847,2.6159,5.7053,"",0.000,139.000,23,23,23,23,175,0,0,25*39a3d5bc
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310429.464,00000000,0000,1114;2253,310429.463951480,1.092386985e-08,2.522002331e-08,-18.000000000,VALID*100af9e3
$GPGGA,141332.00,5447.6765254,N,03202.6013800,E,1,23,1.3,193.8265,M,17.362,M,,*56
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310430.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79462904264,32.04328331090,190.8526,17.3616,WGS84,0.8562,1.7434,3.8022,"",0.000,140.000,23,23,23,23,175,0,0,25*cfa9a065
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310430.464,00000000,0000,1114;2253,310430.463990200,-6.043898842e-09,9.300824905e-09,-18.000000000,VALID*9cea7ee3
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310431.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79462324469,32.04330526195,192.3537,17.3615,WGS84,0.7213,1.4687,3.2031,"",0.000,141.000,23,23,23,23,175,0,0,25*f4ba50e5
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310431.464,00000000,0000,1114;2253,310431.463961080,9.127591333e-10,1.183499460e-09,-18.000000000,VALID*5771f270
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310432.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464539757,32.04322027605,189.2507,17.3616,WGS84,0.3612,0.7453,1.6102,"",0.000,142.000,22,22,22,22,175,0,0,25*66fe14c8
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310432.464,00000000,0000,1114;2253,310432.463927480,-2.119743187e-08,1.371364129e-08,-18.000000000,VALID*b4d15bda
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310433.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79465986118,32.04316893286,188.2733,17.3616,WGS84,0.6219,1.2662,2.7612,"",0.000,143.000,23,23,23,23,175,0,0,25*0a725f2e
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310433.464,00000000,0000,1114;2253,310433.463920120,-2.651308008e-08,2.964572264e-08,-18.000000000,VALID*9f9c9f0b
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310434.465,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79466102476,32.04318028071,188.5757,17.3616,WGS84,0.5037,1.0255,2.2363,"",0.000,144.000,23,23,23,23,175,0,0,25*4c895a79
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310434.465,00000000,0000,1114;2253,310434.464912200,-1.803635683e-08,1.633640241e-08,-18.000000000,VALID*fcbd93e5
$GPGGA,141337.00,5447.6790971,N,03202.5928498,E,1,23,1.3,189.3452,M,17.362,M,,*58
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310435.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79465020112,32.04322242602,189.6287,17.3616,WGS84,0.4472,0.9104,1.9853,"",0.000,145.000,23,23,23,23,191,0,0,25*3753c65e
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310435.464,00000000,0000,1114;2253,310435.464397360,-2.559536269e-09,2.058487682e-09,-18.000000000,VALID*8640ce86
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310436.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464961167,32.04322170192,189.0286,17.3616,WGS84,0.4501,0.9162,1.9978,"",0.000,146.000,23,23,23,23,175,0,0,25*7f406d5a
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310436.464,00000000,0000,1114;2253,310436.464339520,-2.072353287e-09,1.677440614e-09,-18.000000000,VALID*066d916e
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310437.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79465433424,32.04320546283,189.2097,17.3616,WGS84,0.4988,1.0153,2.2139,"",0.000,147.000,23,23,23,23,175,0,0,25*544f25d2
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310437.464,00000000,0000,1114;2253,310437.464314360,-7.159011586e-09,6.422961702e-09,-18.000000000,VALID*af14554d
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310438.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464805739,32.04321750086,189.5669,17.3616,WGS84,0.4757,0.9682,2.1112,"",0.000,148.000,23,23,23,23,175,0,0,25*4669efa3
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310438.464,00000000,0000,1114;2253,310438.464324440,-2.850261491e-09,2.438996802e-09,-18.000000000,VALID*39c0dd2f
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310439.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464098949,32.04323906669,189.8166,17.3616,WGS84,0.4602,0.9366,2.0422,"",0.000,149.000,23,23,23,23,191,0,0,25*0709419c
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310439.464,00000000,0000,1114;2253,310439.464295560,2.183964430e-09,1.808097855e-09,-18.000000000,VALID*4c3f3f9c
$GPGGA,141342.00,5447.6783727,N,03202.5946521,E,1,23,1.3,189.7565,M,17.362,M,,*5F
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310440.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79463424459,32.04325999270,190.2118,17.3616,WGS84,0.4908,1.0471,2.2530,"",0.000,150.000,24,24,24,24,191,0,0,25*b394ef12
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310440.464,00000000,0000,1114;2253,310440.464299800,7.841243435e-10,7.708104124e-10,-18.000000000,VALID*5695a90d
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310441.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79463435443,32.04325859171,190.2920,17.3616,WGS84,0.5927,1.2062,2.6299,"",0.000,151.000,23,23,23,23,175,0,0,25*ff6586ed
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310441.464,00000000,0000,1114;2253,310441.464293880,3.987093439e-10,4.252327415e-10,-18.000000000,VALID*3bf58d06
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310442.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79462056859,32.04331065461,191.8880,17.3615,WGS84,0.9305,1.8938,4.1290,"",0.000,152.000,23,23,23,23,191,0,0,25*d0f4ac1e
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310442.464,00000000,0000,1114;2253,310442.464291480,9.388441472e-09,1.572336399e-08,-18.000000000,VALID*dc62317f
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310443.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79462411466,32.04328728590,191.5167,17.3616,WGS84,0.7884,1.6044,3.4980,"",0.000,153.000,23,23,23,23,175,0,0,25*a6071c0f
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310443.464,00000000,0000,1114;2253,310443.464300120,2.533808531e-10,3.595611166e-10,-18.000000000,VALID*f3f2bf00
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310444.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79462615895,32.04328382458,191.6560,17.3616,WGS84,0.7729,1.5729,3.4291,"",0.000,154.000,23,23,23,23,175,0,0,25*763f90d8
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310444.464,00000000,0000,1114;2253,310444.464258680,-7.198898139e-09,1.001636659e-08,-18.000000000,VALID*cc278277
$GPGGA,141347.00,5447.6776976,N,03202.5964223,E,1,23,1.3,190.8890,M,17.362,M,,*5F
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310445.464,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79463495713,32.04324649807,190.0341,17.3616,WGS84,0.3597,0.7417,1.6026,"",0.000,155.000,22,22,22,22,175,0,0,25*5de30dd8
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310445.464,00000000,0000,1114;2253,310445.464246360,-1.621347576e-08,1.046123412e-08,-18.000000000,VALID*f13d54c0
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310446.465,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464584128,32.04321325586,189.7272,17.3616,WGS84,0.4895,0.9960,2.1714,"",0.000,156.000,23,23,23,23,175,0,0,25*44d73dbf
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310446.465,00000000,0000,1114;2253,310446.465269680,-1.576959369e-08,1.389876225e-08,-18.000000000,VALID*9321600e
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310447.465,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464582260,32.04321268385,189.7507,17.3616,WGS84,0.4974,1.0120,2.2062,"",0.000,157.000,23,23,23,23,175,0,0,25*8c0e1723
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310447.465,00000000,0000,1114;2253,310447.465341680,-8.800381385e-09,7.882073778e-09,-18.000000000,VALID*b34c45e5
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310448.466,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464492916,32.04321128826,189.0937,17.3616,WGS84,0.5414,1.1016,2.4015,"",0.000,158.000,23,23,23,23,175,0,0,25*4a470f08
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310448.466,00000000,0000,1114;2253,310448.465794080,-6.856853879e-09,6.686165194e-09,-18.000000000,VALID*920f9005
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310449.466,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464867261,32.04320968108,189.0894,17.3616,WGS84,0.4638,0.9437,2.0571,"",0.000,159.000,23,23,23,23,175,0,0,25*cc371abe
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310449.466,00000000,0000,1114;2253,310449.465788800,-5.958838128e-09,4.978204213e-09,-18.000000000,VALID*1e1fb466
$GPGGA,141352.00,5447.6788145,N,03202.5931406,E,1,23,1.3,189.3549,M,17.362,M,,*59
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310450.466,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79465014744,32.04320390683,188.6896,17.3616,WGS84,0.5094,1.0365,2.2592,"",0.000,160.000,23,23,23,23,191,0,0,25*4b1b2b5d
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310450.466,00000000,0000,1114;2253,310450.465916960,-2.724368147e-09,2.500103687e-09,-18.000000000,VALID*736f5046
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310451.466,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464004657,32.04324114651,189.9814,17.3616,WGS84,0.3966,0.8068,1.7586,"",0.000,161.000,23,23,23,23,191,0,0,25*8a017a9b
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310451.466,00000000,0000,1114;2253,310451.465769040,6.040838603e-09,4.315847589e-09,-18.000000000,VALID*e5113428
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310452.466,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79463600261,32.04325979898,190.7046,17.3616,WGS84,0.3947,0.8029,1.7501,"",0.000,162.000,23,23,23,23,175,0,0,25*f0d03cbb
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310452.466,00000000,0000,1114;2253,310452.465776920,4.527627344e-09,3.219824942e-09,-18.000000000,VALID*e4491398
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310453.465,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79462994065,32.04328806011,191.3811,17.3616,WGS84,0.4803,0.9770,2.1295,"",0.000,163.000,23,23,23,23,191,0,0,25*e5bef8d9
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310453.465,00000000,0000,1114;2253,310453.465190880,3.669894467e-09,3.176127937e-09,-18.000000000,VALID*618a12c9
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310454.466,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79461818172,32.04333190160,192.3019,17.3615,WGS84,0.8437,1.7163,3.7408,"",0.000,164.000,23,23,23,23,191,0,0,25*2766624e
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310454.466,00000000,0000,1114;2253,310454.465744720,1.346654877e-08,2.047713756e-08,-18.000000000,VALID*8e750f78
$GPGGA,141357.00,5447.6773083,N,03202.5993851,E,1,23,1.3,191.4887,M,17.362,M,,*54
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310455.466,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79461676059,32.04334031633,192.5267,17.3615,WGS84,1.1101,2.2582,4.9218,"",0.000,165.000,23,23,23,23,191,0,0,25*de4eeb96
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310455.466,00000000,0000,1114;2253,310455.465738560,1.569190734e-08,3.139938039e-08,-18.000000000,VALID*3469de0b
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310456.466,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79461688452,32.04333351839,193.2012,17.3615,WGS84,0.9966,2.0272,4.4180,"",0.000,166.000,23,23,23,23,191,0,0,25*8f69eed1
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310456.466,00000000,0000,1114;2253,310456.465743920,1.166099866e-08,2.094926419e-08,-18.000000000,VALID*6ea2632f
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310459.666,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464514431,32.04322377276,189.9827,17.3616,WGS84,0.4097,0.8332,1.8158,"",0.000,167.000,23,23,23,23,175,0,0,25*1368328b
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310459.666,00000000,0000,1114;2253,310459.665703720,-4.296914165e-09,3.174508061e-09,-18.000000000,VALID*db7c89d9
$GPGGA,141402.00,5447.6787594,N,03202.5931873,E,1,24,1.2,189.6810,M,17.362,M,,*50
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310460.670,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464589046,32.04321520199,189.6812,17.3616,WGS84,0.3971,0.8077,1.7600,"",0.000,168.000,23,23,23,23,175,0,0,25*18fdb9f2
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310460.670,00000000,0000,1114;2253,310460.669686360,-5.729587766e-09,4.103607040e-09,-18.000000000,VALID*cf2399b0
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310461.670,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79464855859,32.04320109201,188.9191,17.3616,WGS84,0.4159,0.8458,1.8430,"",0.000,169.000,23,23,23,23,175,0,0,25*493a9bd1
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310461.670,00000000,0000,1114;2253,310461.669695920,-7.164396304e-09,5.374200146e-09,-18.000000000,VALID*6311673e
#MARKPOSA,COM1,0,60.0,FINESTEERING,2253,310462.670,00000000,0000,1114;SOL_COMPUTED,SINGLE,54.79463826482,32.04323179847,190.3644,17.3616,WGS84,0.4247,0.8637,1.8821,"",0.000,170.000,23,23,23,23,175,0,0,25*3d3d92c3
#MARKTIMEA,COM1,0,60.0,FINESTEERING,2253,310462.670,00000000,0000,1114;2253,310462.669672560,3.394150297e-09,2.600494923e-09,-18.000000000,VALID*20b19f66
$GPGGA,141407.00,5447.6785178,N,03202.5935299,E,1,23,1.3,190.0578,M,17.362,M,,*50
